customer_id,clv,value_decile,churn_probability,decision,net_value,value_at_risk,expected_value_saved,intervention_cost,churn_value,data_split,predicted_churn,outcome_class,churn_reason,contract,tenure_band,spend_band,city,latitude,longitude
7940-UQQUG,751.68,2,0.2862,Intervene,4.54,215.14,64.54,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,Thousand Oaks,34.214054,-118.88109
3961-SXAXY,158.58,9,0.5177,Do not intervene,-35.37,82.09,24.63,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Thousand Oaks,34.191842,-118.822796
7010-BRBUU,260.28,7,0.0124,Do not intervene,-59.03,3.24,0.97,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Low,Woodland Hills,34.153733,-118.593408
3566-HJGPK,163.98,9,0.6308,Do not intervene,-28.97,103.44,31.03,60.00,0,test,1,False alarm,,Month-to-month,New,Medium,Woodland Hills,34.178068,-118.615714
3062-ICYZQ,337.68,4,0.6071,Intervene,1.5,205.01,61.5,60.00,0,test,1,False alarm,,Month-to-month,Loyal,High,Oak Park,34.19225,-118.776874
9938-PRCVK,212.76,8,0.0233,Do not intervene,-58.51,4.97,1.49,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Stevenson Ranch,34.364153,-118.615583
0973-KYVNF,763.02,2,0.0228,Do not intervene,-54.77,17.42,5.23,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Castaic,34.506627,-118.699048
5129-HHMZC,933.66,1,0.0959,Do not intervene,-33.14,89.55,26.86,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Van Nuys,34.178483,-118.431791
9637-CDTKZ,1232.28,1,0.0963,Do not intervene,-24.4,118.67,35.6,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Panorama City,34.223768,-118.445461
3946-JEWRQ,685.44,2,0.46,Intervene,34.59,315.31,94.59,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Sherman Oaks,34.147149,-118.463365
7873-CVMAW,956.34,1,0.032,Do not intervene,-50.81,30.62,9.19,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Van Nuys,34.202494,-118.448048
0463-WZZKO,74.7,10,0.3188,Do not intervene,-52.86,23.81,7.14,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Van Nuys,34.195685,-118.490752
4524-QCSSM,160.74,9,0.5121,Do not intervene,-35.31,82.31,24.69,60.00,0,train,1,False alarm,,Month-to-month,Established,Medium,Encino,34.152875,-118.486056
5832-EXGTT,216.72,7,0.4545,Do not intervene,-30.45,98.5,29.55,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Burbank,34.188339,-118.300942
2039-JONDJ,399.24,3,0.1566,Do not intervene,-41.25,62.52,18.75,60.00,0,train,0,Correctly left alone,,One year,Established,Medium,Burbank,34.213049,-118.317651
7217-JYHOQ,253.08,7,0.3603,Do not intervene,-32.64,91.19,27.36,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,High,Burbank,34.174215,-118.345928
6695-FRVEC,652.32,2,0.0205,Do not intervene,-55.99,13.37,4.01,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Burbank,34.169706,-118.323548
9894-QMIMJ,401.76,3,0.1766,Do not intervene,-38.71,70.97,21.29,60.00,0,train,0,Correctly left alone,,One year,Established,Medium,North Hollywood,34.15136,-118.364786
8069-YQQAJ,111.96,10,0.6728,Do not intervene,-37.4,75.33,22.6,60.00,0,train,1,False alarm,,Month-to-month,Established,Low,Studio City,34.139082,-118.39275
1636-NTNCO,183.42,8,0.7574,Do not intervene,-18.32,138.93,41.68,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Valley Village,34.165783,-118.399795
3466-WAESX,248.76,7,0.5941,Do not intervene,-15.66,147.79,44.34,60.00,0,test,1,False alarm,,Month-to-month,Established,Medium,Rancho Cucamonga,34.132275,-117.611478
9281-PKKZE,158.22,9,0.5475,Do not intervene,-34.01,86.62,25.99,60.00,0,train,1,False alarm,,Month-to-month,Loyal,Medium,Azusa,34.174493,-117.87068
3638-VBZTA,934.2,1,0.0476,Do not intervene,-46.66,44.48,13.34,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Baldwin Park,34.098275,-117.967399
7459-IMVYU,251.82,7,0.3414,Do not intervene,-34.21,85.97,25.79,60.00,0,test,0,Correctly left alone,,Month-to-month,Loyal,Medium,Chino Hills,33.942895,-117.725644
8563-OYMQY,327.42,5,0.7124,Intervene,9.98,233.25,69.98,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Covina,34.097345,-117.906736
0754-EEBDC,214.92,8,0.0964,Do not intervene,-53.78,20.72,6.22,60.00,0,test,0,Correctly left alone,,Two year,New,Low,Covina,34.084747,-117.886844
5777-ZPQNC,145.08,9,0.17,Do not intervene,-52.6,24.67,7.4,60.00,0,train,0,Correctly left alone,,One year,New,Low,Covina,34.08111,-117.853935
1951-IEYXM,978.48,1,0.0366,Do not intervene,-49.26,35.81,10.74,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Rancho Cucamonga,34.10097,-117.57882
3318-NMQXL,331.2,4,0.8998,Intervene,29.41,298.02,89.41,60.00,0,train,1,False alarm,,Month-to-month,New,High,El Monte,34.079934,-118.046695
1022-RKXDR,178.92,8,0.1048,Do not intervene,-54.38,18.75,5.62,60.00,0,train,0,Correctly left alone,,One year,Loyal,Low,South El Monte,34.04622,-118.053753
2361-FJWNO,259.2,7,0.1969,Do not intervene,-44.69,51.03,15.31,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,Rancho Cucamonga,34.245289,-117.642503
2272-UOINI,282.6,6,0.6052,Do not intervene,-8.69,171.02,51.31,60.00,0,test,1,False alarm,,Month-to-month,New,High,Rancho Cucamonga,34.133809,-117.523724
8232-UTFOZ,215.46,8,0.0103,Do not intervene,-59.33,2.22,0.67,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Glendora,34.119363,-117.855059
3750-YHRYO,148.68,9,0.1977,Do not intervene,-51.18,29.4,8.82,60.00,0,train,0,Correctly left alone,,One year,New,Low,Glendora,34.14649,-117.849815
6637-KYRCV,109.8,10,0.7216,Do not intervene,-36.23,79.24,23.77,60.00,0,test,1,False alarm,,Month-to-month,New,Low,La Puente,34.031441,-117.936436
5668-MEISB,1145.88,1,0.0872,Do not intervene,-30.03,99.89,29.97,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Hacienda Heights,33.998471,-117.973758
0129-QMPDR,147.6,9,0.0525,Do not intervene,-57.68,7.75,2.32,60.00,0,test,0,Correctly left alone,,One year,Loyal,Low,La Puente,34.038983,-117.991372
7188-CBBBA,687.6,2,0.3207,Intervene,6.15,220.49,66.15,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Rowland Heights,33.976753,-117.897367
5356-CSVSQ,232.56,7,0.7111,Do not intervene,-10.39,165.37,49.61,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,La Verne,34.144703,-117.770299
3221-CJMSG,183.96,8,0.3591,Do not intervene,-40.18,66.07,19.82,60.00,0,test,0,Correctly left alone,,Month-to-month,Established,Medium,Mira Loma,33.999992,-117.535395
3219-JQRSL,962.28,1,0.0332,Do not intervene,-50.42,31.94,9.58,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Monterey Park,34.049172,-118.115022
2801-NISEI,197.82,8,0.4048,Do not intervene,-35.98,80.07,24.02,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Mt Baldy,34.231318,-117.662032
4623-ZKHLY,73.62,10,0.2052,Do not intervene,-55.47,15.11,4.53,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Low,Ontario,34.057256,-117.667677
6732-VAILE,928.26,1,0.0434,Do not intervene,-47.92,40.26,12.08,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Montclair,34.072121,-117.698319
8201-AAXCB,217.26,7,0.5936,Do not intervene,-21.31,128.96,38.69,60.00,0,test,1,False alarm,,Month-to-month,Established,Medium,Ontario,34.074087,-117.605618
7696-CFTAT,213.84,8,0.0264,Do not intervene,-58.3,5.65,1.7,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Diamond Bar,33.992416,-117.807874
1845-CSBRZ,307.26,5,0.7753,Intervene,11.46,238.21,71.46,60.00,0,test,1,False alarm,,Month-to-month,Established,High,Pomona,34.042286,-117.756106
2123-VSCOT,778.68,2,0.0554,Do not intervene,-47.05,43.18,12.95,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Pomona,34.083086,-117.737997
2018-QKYGT,291.78,5,0.8751,Intervene,16.6,255.34,76.6,60.00,0,train,1,False alarm,,Month-to-month,New,High,San Gabriel,34.114772,-118.089431
2792-VPPET,73.8,10,0.3984,Do not intervene,-51.18,29.4,8.82,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,San Gabriel,34.089927,-118.095645
7409-JURKQ,804.96,2,0.3747,Intervene,30.49,301.62,90.49,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Temple City,34.101608,-118.055848
3247-MHJKM,72.72,10,0.408,Do not intervene,-51.1,29.67,8.9,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Upland,34.141146,-117.655583
1964-SVLEA,141.84,9,0.135,Do not intervene,-54.26,19.14,5.74,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Upland,34.105493,-117.660934
7297-DVYGA,142.92,9,0.0411,Do not intervene,-58.24,5.88,1.76,60.00,0,train,0,Correctly left alone,,One year,Loyal,Low,West Covina,34.066964,-117.937007
2239-CGBUZ,435.6,3,0.0759,Do not intervene,-50.08,33.08,9.92,60.00,0,test,0,Correctly left alone,,One year,Loyal,Medium,West Covina,34.061634,-117.893169
0854-UYHZD,211.14,8,0.0735,Do not intervene,-55.34,15.53,4.66,60.00,0,train,0,Correctly left alone,,Two year,Established,Low,West Covina,34.024405,-117.898722
7243-LCGGZ,75.24,10,0.4195,Do not intervene,-50.53,31.56,9.47,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Alhambra,34.090925,-118.128164
8267-KFGYD,75.78,10,0.422,Do not intervene,-50.41,31.98,9.59,60.00,0,test,0,Correctly left alone,,Month-to-month,New,Low,Alhambra,34.074736,-118.145959
4890-VMUAV,514.8,3,0.101,Do not intervene,-44.4,52.02,15.6,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Alpine,32.827184,-116.703729
9261-WDCAF,196.74,8,0.6591,Do not intervene,-21.1,129.67,38.9,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Bonita,32.67117,-117.00232
3764-MNMOI,207.36,8,0.0195,Do not intervene,-58.79,4.04,1.21,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Boulevard,32.677097,-116.304991
7442-YGZFK,179.28,8,0.6127,Do not intervene,-27.04,109.85,32.96,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Campo,32.673483,-116.472863
8229-BUJHX,221.4,7,0.0101,Do not intervene,-59.33,2.23,0.67,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Chula Vista,32.607964,-117.059459
7449-HVPIV,325.44,5,0.5377,Do not intervene,-7.5,175.0,52.5,60.00,0,test,1,False alarm,,Month-to-month,Loyal,High,Chula Vista,32.64164,-116.985026
5504-WSIUR,649.8,2,0.1652,Do not intervene,-27.8,107.35,32.2,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Chula Vista,32.688506,-116.938632
8466-PZBLH,1129.68,1,0.1337,Do not intervene,-14.68,151.06,45.32,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Descanso,32.912664,-116.635387
8735-IJJEG,180.72,8,0.4164,Do not intervene,-37.42,75.26,22.58,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Guatay,32.857946,-116.561917
0564-MUUQK,343.8,4,0.7546,Intervene,17.83,259.44,77.83,60.00,0,test,1,False alarm,,Month-to-month,Established,High,Imperial Beach,32.579134,-117.119009
0701-RFGFI,343.44,4,0.6615,Intervene,8.16,227.2,68.16,60.00,0,test,1,False alarm,,Month-to-month,Loyal,High,La Mesa,32.759327,-116.99726
0019-EFAEP,1094.04,1,0.096,Do not intervene,-28.49,105.04,31.51,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,La Mesa,32.782501,-117.01611
5619-PTMIK,191.16,8,0.3218,Do not intervene,-41.54,61.52,18.46,60.00,0,test,0,Correctly left alone,,Month-to-month,Loyal,Medium,Lemon Grove,32.733564,-117.033713
3737-XBQDD,305.46,5,0.6713,Intervene,1.51,205.05,61.51,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Mount Laguna,32.830852,-116.444601
5882-CMAZQ,123.3,10,0.6847,Do not intervene,-34.67,84.42,25.33,60.00,0,test,1,False alarm,,Month-to-month,New,Low,National City,32.67102,-117.095235
5846-QFDFI,318.96,5,0.5658,Do not intervene,-5.86,180.46,54.14,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Pine Valley,32.800671,-116.483363
4445-KWOKW,433.08,3,0.1394,Do not intervene,-41.89,60.38,18.11,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,Potrero,32.619465,-116.593605
3511-APPBJ,719.64,2,0.5063,Intervene,49.32,364.39,109.32,60.00,0,test,1,False alarm,,One year,Established,High,Spring Valley,32.726627,-116.994608
7967-HYCDE,254.52,7,0.7509,Do not intervene,-2.67,191.11,57.33,60.00,0,train,1,False alarm,,Month-to-month,New,High,Spring Valley,32.730264,-116.950963
2430-RRYUW,394.56,3,0.0729,Do not intervene,-51.37,28.76,8.63,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,Tecate,32.587557,-116.636816
3723-BFBGR,197.28,8,0.4184,Do not intervene,-35.24,82.54,24.76,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Borrego Springs,33.200369,-116.192313
5447-WZAFP,722.16,2,0.3789,Intervene,22.09,273.63,82.09,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Carlsbad,33.148116,-117.306043
5110-CHOPY,578.88,3,0.1,Do not intervene,-42.63,57.91,17.37,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Carlsbad,33.098018,-117.258203
4425-OWHWB,139.32,9,0.0958,Do not intervene,-56.0,13.34,4.0,60.00,0,train,0,Correctly left alone,,One year,Established,Low,El Cajon,32.785165,-116.862648
7892-QVYKW,308.16,5,0.8305,Intervene,16.77,255.91,76.77,60.00,0,train,1,False alarm,,Month-to-month,Established,High,El Cajon,32.79697,-116.969082
9675-ICXCT,872.64,1,0.0416,Do not intervene,-49.12,36.28,10.88,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,El Cajon,32.832706,-116.873258
4703-MQYKT,211.68,8,0.0588,Do not intervene,-56.26,12.46,3.74,60.00,0,train,0,Correctly left alone,,Two year,Established,Low,Escondido,33.081478,-117.033814
5692-ICXLW,326.52,5,0.7792,Intervene,16.33,254.42,76.33,60.00,0,test,1,False alarm,,Month-to-month,Established,High,Escondido,33.141265,-116.967221
0602-DDUML,753.3,2,0.0474,Do not intervene,-49.28,35.73,10.72,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Fallbrook,33.362575,-117.299644
2208-MPXIO,216.0,8,0.0212,Do not intervene,-58.63,4.57,1.37,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Escondido,33.079834,-117.134275
1960-UYCNN,342.9,4,0.8548,Intervene,27.93,293.11,87.93,60.00,0,train,1,False alarm,,Month-to-month,New,High,Julian,32.980678,-116.262854
3190-FZATL,71.82,10,0.3139,Do not intervene,-53.24,22.54,6.76,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Low,Lakeside,32.909873,-116.906774
7336-RLLRH,582.12,3,0.3855,Intervene,7.32,224.41,67.32,60.00,0,train,0,Correctly left alone,,One year,Established,High,Oceanside,33.351059,-117.420557
7710-JSYOA,1007.64,1,0.0944,Do not intervene,-31.47,95.09,28.53,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Pala,33.384345,-117.072619
9885-MFVSU,500.58,3,0.1343,Do not intervene,-39.84,67.21,20.16,60.00,0,train,0,Correctly left alone,,Two year,Established,Medium,Poway,32.984395,-117.013454
0607-MVMGC,567.0,3,0.1801,Do not intervene,-29.37,102.09,30.63,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Ranchita,33.215251,-116.53633
3365-SAIGS,300.78,5,0.7688,Intervene,9.37,231.25,69.37,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Rancho Santa Fe,33.012751,-117.200617
8022-BECSI,141.12,9,0.1273,Do not intervene,-54.61,17.97,5.39,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Santa Ysabel,33.174725,-116.743329
9993-LHIEB,732.78,2,0.0314,Do not intervene,-53.11,22.98,6.89,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Solana Beach,33.001813,-117.263628
0266-CLZKZ,1141.02,1,0.1421,Do not intervene,-11.34,162.19,48.66,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,San Marcos,33.119028,-117.166036
7020-OZKXZ,271.8,6,0.7245,Do not intervene,-0.93,196.91,59.07,60.00,0,train,1,False alarm,,Month-to-month,New,High,Vista,33.22784,-117.200024
3977-QCRSL,72.54,10,0.3784,Do not intervene,-51.77,27.45,8.23,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Warner Springs,33.323705,-116.626907
0017-DINOC,488.16,3,0.0748,Do not intervene,-49.05,36.49,10.95,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Rancho Santa Fe,32.99356,-117.207121
7639-OPLNG,855.9,1,0.028,Do not intervene,-52.8,24.0,7.2,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,San Diego,32.741852,-117.243453
1492-QGCLU,308.52,5,0.3828,Do not intervene,-24.57,118.09,35.43,60.00,0,test,0,Correctly left alone,,Month-to-month,Loyal,High,San Diego,32.787836,-117.232376
7328-OWMOM,144.72,9,0.074,Do not intervene,-56.79,10.71,3.21,60.00,0,test,0,Correctly left alone,,One year,Established,Low,San Diego,32.805518,-117.169052
4418-LZMSV,222.48,7,0.405,Do not intervene,-32.97,90.1,27.03,60.00,0,test,0,Correctly left alone,,Month-to-month,Established,Medium,San Diego,32.697098,-117.116587
5155-AZQPB,179.64,8,0.5033,Do not intervene,-32.88,90.41,27.12,60.00,0,train,1,False alarm,,Month-to-month,Established,Medium,San Diego,32.707892,-117.05512
1087-GRUYI,220.32,7,0.0267,Do not intervene,-58.24,5.88,1.76,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,San Diego,32.765299,-117.122565
2546-KZAAT,542.88,3,0.1694,Do not intervene,-32.41,91.96,27.59,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,San Diego,32.802959,-117.027095
0181-RITDD,1168.02,1,0.1219,Do not intervene,-17.28,142.4,42.72,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,San Diego,32.807867,-117.060993
5989-PGKJB,310.5,5,0.8044,Intervene,14.93,249.77,74.93,60.00,0,train,1,False alarm,,Month-to-month,Established,High,San Diego,32.898613,-117.202937
8272-ONJLV,689.04,2,0.7037,Intervene,85.47,484.91,145.47,60.00,0,test,1,False alarm,,One year,New,High,San Diego,32.808814,-117.134694
1488-PBLJN,1261.98,1,0.1137,Do not intervene,-16.95,143.5,43.05,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,San Diego,32.827238,-117.089287
0308-GIQJT,761.4,2,0.2622,Do not intervene,-0.1,199.66,59.9,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,San Diego,32.886925,-117.152162
3778-FOAQW,145.08,9,0.1247,Do not intervene,-54.57,18.1,5.43,60.00,0,train,0,Correctly left alone,,One year,Established,Low,San Diego,33.017518,-117.118456
4452-ROHMO,211.68,8,0.0697,Do not intervene,-55.57,14.76,4.43,60.00,0,train,0,Correctly left alone,,Two year,Established,Low,San Diego,33.000269,-117.072093
3090-LETTY,219.42,7,0.5795,Do not intervene,-21.86,127.15,38.14,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,San Diego,32.957195,-117.202542
5349-AZPEW,90.18,10,0.734,Do not intervene,-40.14,66.19,19.86,60.00,0,test,1,False alarm,,Month-to-month,New,Low,San Diego,32.89325,-117.087091
9720-JJJOR,434.16,3,0.0989,Do not intervene,-47.12,42.92,12.88,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,San Ysidro,32.555828,-117.040073
8100-HZZLJ,230.22,7,0.3137,Do not intervene,-38.33,72.22,21.67,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Medium,Indio,33.713891,-116.237257
8775-ERLNB,267.48,6,0.8723,Intervene,10.0,233.33,70.0,60.00,0,test,1,False alarm,,Month-to-month,New,High,Indio,33.752938,-116.230055
8309-IEYJD,254.16,7,0.8418,Intervene,4.19,213.96,64.19,60.00,0,train,1,False alarm,,Month-to-month,New,High,Indian Wells,33.537646,-116.291089
7398-HPYZQ,977.94,1,0.0376,Do not intervene,-48.98,36.73,11.02,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Beaumont,33.946982,-116.977672
3546-GHEAE,210.06,8,0.0864,Do not intervene,-54.56,18.14,5.44,60.00,0,train,0,Correctly left alone,,Two year,New,Low,Blythe,33.674583,-114.71612
7361-YPXFS,232.02,7,0.3409,Do not intervene,-36.27,79.09,23.73,60.00,0,test,0,Correctly left alone,,Month-to-month,Established,Medium,Brawley,33.03933,-115.191857
6557-BZXLQ,250.74,7,0.7603,Do not intervene,-2.81,190.64,57.19,60.00,0,test,1,False alarm,,Month-to-month,Established,Medium,Cabazon,33.929812,-116.76058
2550-QHZGP,140.4,9,0.1857,Do not intervene,-52.18,26.07,7.82,60.00,0,train,0,Correctly left alone,,One year,New,Low,Calexico,32.690654,-115.431225
7519-JTWQH,1193.4,1,0.1234,Do not intervene,-15.84,147.22,44.16,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Calipatria,33.143826,-115.497485
2538-OIMXF,88.92,10,0.7526,Do not intervene,-39.92,66.92,20.08,60.00,0,train,1,False alarm,,Month-to-month,New,Low,Cathedral City,33.829583,-116.474131
8543-MSDMF,278.64,6,0.7118,Do not intervene,-0.5,198.33,59.5,60.00,0,train,1,False alarm,,Month-to-month,New,High,Coachella,33.680031,-116.171678
1170-SASML,307.44,5,0.3522,Do not intervene,-27.52,108.27,32.48,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,High,Desert Hot Springs,33.948558,-116.516976
4872-JCVCA,514.08,3,0.0356,Do not intervene,-54.5,18.32,5.5,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Desert Hot Springs,33.832799,-116.250973
5346-BZCHP,209.52,8,0.0142,Do not intervene,-59.1,2.98,0.9,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Earp,34.137742,-114.36514
2038-LLMLM,373.86,4,0.6844,Intervene,16.76,255.86,76.76,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,El Centro,32.770393,-115.60915
1216-BGTSP,390.42,3,0.5941,Intervene,9.59,231.96,69.59,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Imperial,32.858595,-115.662709
4138-NAXED,291.6,5,0.517,Do not intervene,-14.77,150.76,45.23,60.00,0,test,1,False alarm,,Month-to-month,Loyal,High,Joshua Tree,34.167236,-116.281511
0744-BIKKF,935.82,1,0.0283,Do not intervene,-52.06,26.46,7.94,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Mecca,33.543835,-115.993906
